Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2009,Geertruidenberg,20794,10365,10429,,,,,,,,,,
2009,Geldermalsen,26289,13057,13232,,,,,,,,,,
2009,Geldrop-Mierlo,37996,18804,19192,,,,,,,,,,
2009,Gemert-Bakel,28508,14464,14044,,,,,,,,,,
2009,Gennep,17101,8739,8362,,,,,,,,,,
2009,Giessenlanden,14411,7290,7121,,,,,,,,,,
2009,Gilze en Rijen,25789,13078,12711,,,,,,,,,,
2009,Goeree-Overflakkee,,,,,,,,,,,,,
2009,Goes,36754,17901,18853,,,,,,,,,,
2009,Goirle,22466,11138,11328,,,,,,,,,,
2009,Gooise Meren,,,,,,,,,,,,,
2009,Gorinchem,34554,16986,17568,,,,,,,,,,
2009,Gouda,70828,34640,36188,,,,,,,,,,
2009,Grave,12673,6490,6183,,,,,,,,,,
2009,Grootegast,12191,6225,5966,,,,,,,,,,
2009,Gulpen-Wittem,14585,7342,7243,,,,,,,,,,
2009,Haaksbergen,24495,12327,12168,,,,,,,,,,
2009,Haaren,13711,7002,6709,,,,,,,,,,
2009,Haarlem,148191,72022,76169,,,,,,,,,,
2009,Haarlemmermeer,142042,70691,71351,,,,,,,,,,
2009,Halderberge,29271,14591,14680,,,,,,,,,,
2009,Hardenberg,58650,29664,28986,,,,,,,,,,
2009,Harderwijk,43092,21225,21867,,,,,,,,,,
2009,Hardinxveld-Giessendam,17538,8678,8860,,,,,,,,,,
2009,Haren,18632,8767,9865,,,,,,,,,,
2009,Harlingen,15689,7852,7837,,,,,,,,,,
2009,Hattem,11708,5692,6016,,,,,,,,,,
2009,Heemskerk,38485,18832,19653,,,,,,,,,,
2009,Heemstede,25680,12052,13628,,,,,,,,,,
2009,Heerde,18313,9056,9257,,,,,,,,,,
2009,Heerenveen,43334,21242,22092,,,,,,,,,,
2009,Heerhugowaard,50883,25663,25220,,,,,,,,,,
2009,Heerlen,89356,44051,45305,,,,,,,,,,
2009,Heeze-Leende,15194,7669,7525,,,,,,,,,,
2009,Heiloo,22216,10953,11263,,,,,,,,,,
2009,Hellendoorn,35846,17923,17923,,,,,,,,,,
2009,Hellevoetsluis,39629,19660,19969,,,,,,,,,,
2009,Helmond,87757,44019,43738,,,,,,,,,,
2009,Hendrik-Ido-Ambacht,25881,12692,13189,,,,,,,,,,
2009,Heumen,16623,8238,8385,,,,,,,,,,
2009,Heusden,43060,21630,21430,,,,,,,,,,
2009,Hillegom,20487,10119,10368,,,,,,,,,,
2009,Hilvarenbeek,15041,7621,7420,,,,,,,,,,
2009,Hilversum,84422,41014,43408,,,,,,,,,,
2009,Hof van Twente,35151,17449,17702,,,,,,,,,,
2009,Hollands Kroon,,,,,,,,,,,,,
2009,Hoogeveen,54652,27095,27557,,,,,,,,,,
2009,Hoorn,69358,34104,35254,,,,,,,,,,
2009,Horst aan de Maas,29286,14738,14548,,,,,,,,,,
2009,Houten,47243,23325,23918,,,,,,,,,,
2009,Huizen,42040,20394,21646,,,,,,,,,,
2009,Hulst,27886,13880,14006,,,,,,,,,,
2009,IJsselstein,34163,16707,17456,,,,,,,,,,
2009,Kaag en Braassem,25412,12889,12523,,,,,,,,,,
2009,Kampen,49860,24698,25162,,,,,,,,,,
2009,Kapelle,12288,6107,6181,,,,,,,,,,
2009,Katwijk,61337,30528,30809,,,,,,,,,,
2009,Kerkrade,48076,23886,24190,,,,,,,,,,
2009,Koggenland,21792,10992,10800,,,,,,,,,,
2009,Korendijk,10925,5469,5456,,,,,,,,,,
2009,Krimpen aan den IJssel,28907,14123,14784,,,,,,,,,,
2009,Krimpenerwaard,,,,,,,,,,,,,
2009,Laarbeek,21717,10970,10747,,,,,,,,,,
2009,Landerd,14805,7551,7254,,,,,,,,,,
2009,Landgraaf,38713,19041,19672,,,,,,,,,,
2009,Landsmeer,10139,4894,5245,,,,,,,,,,
2009,Langedijk,26886,13408,13478,,,,,,,,,,
2009,Lansingerland,51019,25452,25567,,,,,,,,,,
2009,Leek,19450,9652,9798,,,,,,,,,,
2009,Leerdam,20732,10179,10553,,,,,,,,,,
2009,Leeuwarden,93498,45669,47829,,,,,,,,,,
2009,Leiden,116787,56918,59869,,,,,,,,,,
2009,Leiderdorp,26470,12798,13672,,,,,,,,,,
2009,Leidschendam-Voorburg,72697,34774,37923,,,,,,,,,,
2009,Lelystad,73848,36883,36965,,,,,,,,,,
2009,Leudal,36751,18529,18222,,,,,,,,,,
2009,Leusden,28583,14039,14544,,,,,,,,,,
2009,Lingewaal,10921,5459,5462,,,,,,,,,,
2009,Lingewaard,45084,22398,22686,,,,,,,,,,
2009,Lisse,22301,10990,11311,,,,,,,,,,
2009,Lochem,33313,16317,16996,,,,,,,,,,
2009,Loon op Zand,22934,11344,11590,,,,,,,,,,
2009,Lopik,14156,7195,6961,,,,,,,,,,
2009,Loppersum,10543,5337,5206,,,,,,,,,,
2009,Losser,22589,11302,11287,,,,,,,,,,
2009,Maasdriel,23798,12013,11785,,,,,,,,,,
2009,Maasgouw,24473,12214,12259,,,,,,,,,,
2009,Maassluis,31389,15396,15993,,,,,,,,,,
2009,Maastricht,118286,56767,61519,,,,,,,,,,
2009,Marum,10326,5326,5000,,,,,,,,,,
2009,Medemblik,27017,13683,13334,,,,,,,,,,
2009,Meerssen,19695,9694,10001,,,,,,,,,,
2009,Meierijstad,,,,,,,,,,,,,
2009,Meppel,32026,15571,16455,,,,,,,,,,
2009,Midden-Delfland,17598,8968,8630,,,,,,,,,,
2009,Midden-Drenthe,33560,16759,16801,,,,,,,,,,
2009,Midden-Groningen,,,,,,,,,,,,,
2009,Moerdijk,36648,18294,18354,,,,,,,,,,
2009,Molenwaard,,,,,,,,,,,,,
2009,Montferland,35103,17524,17579,,,,,,,,,,
2009,Montfoort,13484,6749,6735,,,,,,,,,,
2009,Mook en Middelaar,8040,4008,4032,,,,,,,,,,
2009,Neder-Betuwe,22561,11198,11363,,,,,,,,,,
2009,Nederweert,16695,8446,8249,,,,,,,,,,
2009,Neerijnen,11836,5997,5839,,,,,,,,,,
2009,Nieuwegein,61007,30281,30726,,,,,,,,,,
2009,Nieuwkoop,26757,13525,13232,,,,,,,,,,
2009,Nijkerk,39080,19463,19617,,,,,,,,,,
2009,Nijmegen,161817,77415,84402,,,,,,,,,,
2009,Nissewaard,,,,,,,,,,,,,
2009,Noordenveld,31075,15301,15774,,,,,,,,,,
2009,Noordoostpolder,45814,23196,22618,,,,,,,,,,
2009,Noordwijk,25335,12680,12655,,,,,,,,,,
2009,Noordwijkerhout,15355,7747,7608,,,,,,,,,,
2009,Nunspeet,26714,13161,13553,,,,,,,,,,
2009,Nuth,15720,7729,7991,,,,,,,,,,
2009,Oegstgeest,22564,10876,11688,,,,,,,,,,
2009,Oirschot,17806,9064,8742,,,,,,,,,,
2009,Oisterwijk,25738,12693,13045,,,,,,,,,,
2009,Oldambt,,,,,,,,,,,,,
2009,Oldebroek,22622,11435,11187,,,,,,,,,,
2009,Oldenzaal,31764,15850,15914,,,,,,,,,,
2009,Olst-Wijhe,17482,8815,8667,,,,,,,,,,
2009,Ommen,17446,8736,8710,,,,,,,,,,
2009,Onderbanken,8147,4056,4091,,,,,,,,,,
2009,Oost Gelre,30012,15234,14778,,,,,,,,,,
2009,Oosterhout,54198,26684,27514,,,,,,,,,,
2009,Ooststellingwerf,26288,13188,13100,,,,,,,,,,
2009,Oostzaan,9201,4479,4722,,,,,,,,,,
2009,Opmeer,11289,5692,5597,,,,,,,,,,
2009,Opsterland,29777,14867,14910,,,,,,,,,,
2009,Oss,77097,38473,38624,,,,,,,,,,
2009,Oud-Beijerland,23732,11649,12083,,,,,,,,,,
2009,Oude IJsselstreek,40010,19973,20037,,,,,,,,,,
2009,Ouder-Amstel,13107,6387,6720,,,,,,,,,,
2009,Oudewater,9898,4882,5016,,,,,,,,,,
2009,Overbetuwe,45097,22354,22743,,,,,,,,,,
2009,Papendrecht,31730,15572,16158,,,,,,,,,,
2009,Peel en Maas,,,,,,,,,,,,,
2009,Pekela,13130,6605,6525,,,,,,,,,,
2009,Pijnacker-Nootdorp,45900,22993,22907,,,,,,,,,,
2009,Purmerend,78862,38532,40330,,,,,,,,,,
2009,Putten,23458,11580,11878,,,,,,,,,,
2009,Raalte,36891,18479,18412,,,,,,,,,,
2009,Reimerswaal,21345,10721,10624,,,,,,,,,,
2009,Renkum,31752,15308,16444,,,,,,,,,,
2009,Renswoude,4532,2244,2288,,,,,,,,,,
2009,Reusel-De Mierden,12432,6339,6093,,,,,,,,,,
2009,Rheden,43679,21141,22538,,,,,,,,,,
2009,Rhenen,18833,9319,9514,,,,,,,,,,
2009,Ridderkerk,44646,21695,22951,,,,,,,,,,
2009,Rijssen-Holten,36787,18258,18529,,,,,,,,,,
2009,Roerdalen,21333,10654,10679,,,,,,,,,,
2009,Roermond,54731,26923,27808,,,,,,,,,,
2009,Roosendaal,77482,38221,39261,,,,,,,,,,
2009,Rotterdam,587134,288102,299032,,,,,,,,,,
2009,Rozendaal,1515,740,775,,,,,,,,,,
2009,Rucphen,22549,11310,11239,,,,,,,,,,
2009,Schagen,18759,9155,9604,,,,,,,,,,
2009,Scherpenzeel,9141,4537,4604,,,,,,,,,,
2009,Schiedam,75326,37006,38320,,,,,,,,,,
2009,Schiermonnikoog,946,460,486,,,,,,,,,,
2009,Schinnen,13478,6775,6703,,,,,,,,,,
2009,Schouwen-Duiveland,33929,16725,17204,,,,,,,,,,
2009,Simpelveld,11090,5500,5590,,,,,,,,,,
2009,Sint Anthonis,11786,6037,5749,,,,,,,,,,
2009,Sint-Michielsgestel,28267,14166,14101,,,,,,,,,,
2009,Sittard-Geleen,95327,46749,48578,,,,,,,,,,
2009,Sliedrecht,23895,11669,12226,,,,,,,,,,
2009,Smallingerland,55201,27343,27858,,,,,,,,,,
2009,Soest,45711,22225,23486,,,,,,,,,,
2009,Someren,18229,9272,8957,,,,,,,,,,
2009,Son en Breugel,15527,7682,7845,,,,,,,,,,
2009,Stadskanaal,33430,16528,16902,,,,,,,,,,
2009,Staphorst,16016,8230,7786,,,,,,,,,,
2009,Stede Broec,21289,10745,10544,,,,,,,,,,
2009,Steenbergen,23229,11662,11567,,,,,,,,,,
2009,Steenwijkerland,43215,21615,21600,,,,,,,,,,
2009,Stichtse Vecht,,,,,,,,,,,,,
2009,Strijen,8972,4478,4494,,,,,,,,,,
2009,Ten Boer,7447,3735,3712,,,,,,,,,,
2009,Terneuzen,55149,27405,27744,,,,,,,,,,
2009,Terschelling,4740,2489,2251,,,,,,,,,,
2009,Texel,13691,6787,6904,,,,,,,,,,
2009,Teylingen,35533,17689,17844,,,,,,,,,,
2009,Tholen,25368,12726,12642,,,,,,,,,,
2009,Tiel,41070,20406,20664,,,,,,,,,,
2009,Tilburg,203464,100960,102504,,,,,,,,,,
2009,Tubbergen,20992,10663,10329,,,,,,,,,,
2009,Twenterand,33605,16988,16617,,,,,,,,,,
2009,Tynaarlo,32236,15820,16416,,,,,,,,,,
2009,Tytsjerksteradiel,32211,16094,16117,,,,,,,,,,
2009,Uden,40360,20124,20236,,,,,,,,,,
2009,Uitgeest,12434,6253,6181,,,,,,,,,,
2009,Uithoorn,27660,13645,14015,,,,,,,,,,
2009,Urk,18062,9124,8938,,,,,,,,,,
2009,Utrechtse Heuvelrug,48893,23628,25265,,,,,,,,,,
2009,Vaals,9825,4869,4956,,,,,,,,,,
2009,Valkenburg aan de Geul,17071,8429,8642,,,,,,,,,,
2009,Valkenswaard,30871,15245,15626,,,,,,,,,,
2009,Veendam,27995,13869,14126,,,,,,,,,,
2009,Veenendaal,62008,30453,31555,,,,,,,,,,
2009,Veere,21960,11022,10938,,,,,,,,,,
2009,Veldhoven,43007,21459,21548,,,,,,,,,,
2009,Velsen,67528,33403,34125,,,,,,,,,,
2009,Venlo,91467,45310,46157,,,,,,,,,,
2009,Venray,39224,19793,19431,,,,,,,,,,
2009,Vianen,19684,9696,9988,,,,,,,,,,
2009,Vlaardingen,70433,34292,36141,,,,,,,,,,
2009,Vlieland,1146,566,580,,,,,,,,,,
2009,Vlissingen,44712,22316,22396,,,,,,,,,,
2009,Vlist,9808,4931,4877,,,,,,,,,,
2009,Voerendaal,12749,6365,6384,,,,,,,,,,
2009,Voorschoten,22996,11012,11984,,,,,,,,,,
2009,Voorst,23706,11818,11888,,,,,,,,,,
2009,Vught,25288,12546,12742,,,,,,,,,,
2009,Waadhoeke,,,,,,,,,,,,,
2009,Waalre,16543,8144,8399,,,,,,,,,,
2009,Waalwijk,45744,22758,22986,,,,,,,,,,
2009,Waddinxveen,25436,12652,12784,,,,,,,,,,
2009,Wageningen,36695,17932,18763,,,,,,,,,,
2009,Wassenaar,25909,12358,13551,,,,,,,,,,
2009,Waterland,16954,8458,8496,,,,,,,,,,
2009,Weert,48332,24180,24152,,,,,,,,,,
2009,Weesp,17577,8522,9055,,,,,,,,,,
2009,Werkendam,26409,13225,13184,,,,,,,,,,
2009,West Maas en Waal,18374,9162,9212,,,,,,,,,,
2009,Westerveld,19302,9601,9701,,,,,,,,,,
2009,Westervoort,15277,7551,7726,,,,,,,,,,
2009,Westerwolde,,,,,,,,,,,,,
2009,Westland,99436,49599,49837,,,,,,,,,,
2009,Weststellingwerf,25802,12938,12864,,,,,,,,,,
2009,Westvoorne,14031,6945,7086,,,,,,,,,,
2009,Wierden,23467,11777,11690,,,,,,,,,,
2009,Wijchen,39948,19764,20184,,,,,,,,,,
2009,Wijdemeren,23327,11413,11914,,,,,,,,,,
2009,Wijk bij Duurstede,23252,11507,11745,,,,,,,,,,
2009,Winsum,14084,7015,7069,,,,,,,,,,
2009,Winterswijk,29028,14449,14579,,,,,,,,,,
2009,Woensdrecht,21700,10905,10795,,,,,,,,,,
2009,Woerden,48885,24180,24705,,,,,,,,,,
2009,Wormerland,15900,7940,7960,,,,,,,,,,
2009,Woudenberg,11744,5900,5844,,,,,,,,,,
2009,Woudrichem,14378,7213,7165,,,,,,,,,,
2009,Zaanstad,144055,71055,73000,,,,,,,,,,
2009,Zaltbommel,26218,13079,13139,,,,,,,,,,
2009,Zandvoort,16607,7941,8666,,,,,,,,,,
2009,Zederik,13399,6639,6760,,,,,,,,,,
2009,Zeewolde,20773,10547,10226,,,,,,,,,,
2009,Zeist,60383,29025,31358,,,,,,,,,,
2009,Zevenaar,31809,15671,16138,,,,,,,,,,
2009,Zoetermeer,120881,59242,61639,,,,,,,,,,
2009,Zoeterwoude,8193,4070,4123,,,,,,,,,,
2009,Zuidhorn,18478,9227,9251,,,,,,,,,,
2009,Zuidplas,,,,,,,,,,,,,
2009,Zundert,21083,10755,10328,,,,,,,,,,
2009,Zutphen,46953,22884,24069,,,,,,,,,,
2009,Zwartewaterland,21944,11094,10850,,,,,,,,,,
2009,Zwijndrecht,44312,21591,22721,,,,,,,,,,
2009,Zwolle,117703,57233,60470,,,,,,,,,,
